group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
375:5063,375,109,5063,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,752.5,False,False,False,False,False,False
375:30361,375,109,30361,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,706.0,False,False,False,False,False,False
375:117476,375,109,117476,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1339.0,False,False,False,False,False,False
375:91544,375,109,91544,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1247.0,False,False,False,False,False,False
375:121518,375,109,121518,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1845.0,False,False,False,False,False,False
375:163389,375,109,163389,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1274.0,False,False,False,False,False,False
375:29868,375,109,29868,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,687.0,False,False,False,False,False,False
375:97470,375,109,97470,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1157.0,False,False,False,False,False,False
375:159420,375,109,159420,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1207.0,False,False,False,False,False,False
375:116978,375,109,116978,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1319.0,False,False,False,False,False,False
375:106735,375,109,106735,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1348.0,False,False,False,False,False,False
375:71212,375,109,71212,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1368.25,False,False,False,False,False,False
375:57579,375,109,57579,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,738.0,False,False,False,False,False,False
375:71458,375,109,71458,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1145.0,False,False,False,False,False,False
375:134694,375,109,134694,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1328.0,False,False,False,False,False,False
375:89939,375,109,89939,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1252.125,False,False,False,False,False,False
375:144363,375,109,144363,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1137.0,False,False,False,False,False,False
375:118924,375,109,118924,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1285.0,False,False,False,False,False,False
375:92130,375,109,92130,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1342.0,False,False,False,False,False,False
375:8967,375,109,8967,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1328.0,False,False,False,False,False,False
375:44878,375,109,44878,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1289.0,False,False,False,False,False,False
375:54188,375,109,54188,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,640.0,False,False,False,False,False,False
375:33451,375,109,33451,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,699.875,False,False,False,False,False,False
375:115884,375,109,115884,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,722.75,False,False,False,False,False,False
375:127032,375,109,127032,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1308.0,False,False,False,False,False,False
375:117550,375,109,117550,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1296.0,False,False,False,False,False,False
375:82945,375,109,82945,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,710.0,False,False,False,False,False,False
375:46980,375,109,46980,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1311.5,False,False,False,False,False,False
375:67765,375,109,67765,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1295.0,False,False,False,False,False,False
375:134245,375,109,134245,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,818.0,False,False,False,False,False,False
375:63587,375,109,63587,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,780.375,False,False,False,False,False,False
375:80862,375,109,80862,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1199.0,False,False,False,False,False,False
375:141678,375,109,141678,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1321.25,False,True,True,False,False,True
375:76621,375,109,76621,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,759.0,False,False,False,False,False,False
375:54285,375,109,54285,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1265.125,False,False,False,False,False,False
375:82840,375,109,82840,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1328.0,False,False,False,False,False,False
375:15976,375,109,15976,nq,8,3,False,False,True,0.375,1.375,2.0,2.0,2.0,0.0,1.375,2.375,997.125,False,True,True,False,False,True
375:66059,375,109,66059,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1141.0,False,False,False,False,False,False
375:110054,375,109,110054,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1324.0,False,False,False,False,False,False
375:61627,375,109,61627,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1238.0,False,False,False,False,False,False
375:41523,375,109,41523,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1245.0,False,False,False,False,False,False
375:134267,375,109,134267,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1306.0,False,False,False,False,False,False
375:146037,375,109,146037,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1237.0,False,False,False,False,False,False
375:144775,375,109,144775,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1248.0,False,False,False,False,False,False
375:79981,375,109,79981,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1342.0,False,False,False,False,False,False
375:28813,375,109,28813,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,696.0,False,False,False,False,False,False
375:41143,375,109,41143,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,745.875,False,False,False,False,False,False
375:20585,375,109,20585,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,705.0,False,False,False,False,False,False
375:131027,375,109,131027,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1230.0,False,False,False,False,False,False
375:147386,375,109,147386,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1462.0,False,False,False,False,False,False
375:100841,375,109,100841,hotpotqa,8,8,False,True,False,1.0,1.125,1.125,1.0,2.0,1.0,1.125,2.125,912.25,True,False,True,True,False,False
375:116985,375,109,116985,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1315.0,False,False,False,False,False,False
375:148462,375,109,148462,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1427.5,False,False,False,False,False,False
375:128399,375,109,128399,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1323.625,False,False,False,False,False,False
375:33177,375,109,33177,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1262.0,False,False,False,False,False,False
375:138771,375,109,138771,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1347.0,False,False,False,False,False,False
375:38757,375,109,38757,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1259.0,False,False,False,False,False,False
375:132287,375,109,132287,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,810.0,False,False,False,False,False,False
375:42392,375,109,42392,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1338.0,False,False,False,False,False,False
375:167603,375,109,167603,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1180.0,False,False,False,False,False,False
375:92541,375,109,92541,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1390.0,False,False,False,False,False,False
375:166480,375,109,166480,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1255.0,False,False,False,False,False,False
375:101286,375,109,101286,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,691.0,False,False,False,False,False,False
375:33505,375,109,33505,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,772.0,False,False,False,False,False,False
375:121197,375,109,121197,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1136.25,False,False,False,False,False,False
375:14878,375,109,14878,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,731.0,False,False,False,False,False,False
375:68679,375,109,68679,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1353.0,False,False,False,False,False,False
375:119548,375,109,119548,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1505.0,False,False,False,False,False,False
375:43922,375,109,43922,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1312.5,False,False,False,False,False,False
375:109738,375,109,109738,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,3.5,2.0,2105.5,False,False,False,False,False,False
375:92200,375,109,92200,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1188.0,False,False,False,False,False,False
375:18827,375,109,18827,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1276.0,False,False,False,False,False,False
375:88757,375,109,88757,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1290.0,False,False,False,False,False,False
375:24379,375,109,24379,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1290.5,False,True,True,False,False,True
375:54486,375,109,54486,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.125,3.0,1583.875,False,False,False,False,False,False
375:24313,375,109,24313,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1230.0,False,False,False,False,False,False
375:34435,375,109,34435,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1208.875,False,True,True,False,False,True
375:7547,375,109,7547,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,718.0,False,False,False,False,False,False
375:3789,375,109,3789,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,676.0,False,False,False,False,False,False
375:7627,375,109,7627,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1176.25,False,False,False,False,False,False
375:3734,375,109,3734,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1177.0,False,False,False,False,False,False
375:27929,375,109,27929,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1814.0,False,False,False,False,False,False
375:134982,375,109,134982,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1178.0,False,False,False,False,False,False
375:103802,375,109,103802,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1380.0,False,False,False,False,False,False
375:59073,375,109,59073,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,684.0,False,False,False,False,False,False
375:160005,375,109,160005,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1215.0,False,False,False,False,False,False
375:17905,375,109,17905,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1280.0,False,False,False,False,False,False
375:104286,375,109,104286,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1549.0,False,False,False,False,False,False
375:141127,375,109,141127,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1196.0,False,False,False,False,False,False
375:150774,375,109,150774,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1410.0,False,False,False,False,False,False
375:86340,375,109,86340,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1333.0,False,False,False,False,False,False
375:161783,375,109,161783,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1226.0,False,False,False,False,False,False
375:46647,375,109,46647,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1273.125,False,False,False,False,False,False
375:62253,375,109,62253,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,729.875,False,False,False,False,False,False
375:105544,375,109,105544,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1260.5,False,False,False,False,False,False
375:13937,375,109,13937,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1274.375,False,False,False,False,False,False
375:114875,375,109,114875,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1242.0,False,False,False,False,False,False
375:77638,375,109,77638,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1204.0,False,False,False,False,False,False
375:133061,375,109,133061,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1295.125,False,False,False,False,False,False
375:92594,375,109,92594,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1502.0,False,False,False,False,False,False
375:156533,375,109,156533,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1319.25,False,False,False,False,False,False
375:105796,375,109,105796,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1465.5,False,False,False,False,False,False
375:138466,375,109,138466,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1190.0,False,False,False,False,False,False
375:111203,375,109,111203,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1335.0,False,False,False,False,False,False
375:3193,375,109,3193,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1334.0,False,False,False,False,False,False
375:158293,375,109,158293,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1191.0,False,False,False,False,False,False
375:86593,375,109,86593,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1278.0,False,False,False,False,False,False
375:152429,375,109,152429,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1792.0,False,False,False,False,False,False
375:112987,375,109,112987,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1354.0,False,False,False,False,False,False
375:36391,375,109,36391,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1304.0,False,False,False,False,False,False
375:45072,375,109,45072,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1210.0,False,False,False,False,False,False
375:83918,375,109,83918,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1227.0,False,False,False,False,False,False
375:114710,375,109,114710,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1330.0,False,False,False,False,False,False
375:86268,375,109,86268,hotpotqa,8,8,False,True,False,1.0,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2058.625,False,False,False,False,False,False
375:11487,375,109,11487,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.5,2.0,1041.0,False,False,False,False,False,False
375:88627,375,109,88627,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1303.0,False,False,False,False,False,False
375:125484,375,109,125484,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1248.0,False,False,False,False,False,False
375:115116,375,109,115116,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1264.0,False,False,False,False,False,False
375:131358,375,109,131358,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1184.0,False,False,False,False,False,False
375:23873,375,109,23873,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1270.0,False,False,False,False,False,False
375:40803,375,109,40803,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1229.0,False,False,False,False,False,False
375:85059,375,109,85059,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1365.0,False,False,False,False,False,False
376:138767,376,109,138767,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1377.0,False,False,False,False,False,False
376:50655,376,109,50655,nq,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1930.25,False,False,False,False,False,False
376:77139,376,109,77139,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,771.0,False,False,False,False,False,False
376:103250,376,109,103250,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,766.0,False,False,False,False,False,False
376:164965,376,109,164965,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,653.0,False,False,False,False,False,False
376:99551,376,109,99551,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1300.0,False,False,False,False,False,False
376:72162,376,109,72162,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1271.5,False,False,False,False,False,False
376:80216,376,109,80216,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1537.0,False,False,False,False,False,False
376:43699,376,109,43699,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1228.375,False,False,False,False,False,False
376:43870,376,109,43870,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1681.0,False,False,False,False,False,False
376:92292,376,109,92292,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1306.0,False,False,False,False,False,False
376:169128,376,109,169128,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1211.0,False,False,False,False,False,False
376:162592,376,109,162592,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,826.0,False,False,False,False,False,False
376:29173,376,109,29173,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,716.0,False,False,False,False,False,False
376:134614,376,109,134614,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1197.0,False,False,False,False,False,False
376:72306,376,109,72306,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1249.0,False,False,False,False,False,False
376:24448,376,109,24448,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1201.0,False,False,False,False,False,False
376:58774,376,109,58774,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1223.0,False,False,False,False,False,False
376:129234,376,109,129234,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1279.0,False,False,False,False,False,False
376:119598,376,109,119598,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,749.0,False,False,False,False,False,False
376:34816,376,109,34816,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,681.0,False,False,False,False,False,False
376:124105,376,109,124105,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1237.0,False,False,False,False,False,False
376:58174,376,109,58174,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1273.0,False,False,False,False,False,False
376:147135,376,109,147135,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,811.5,False,False,False,False,False,False
376:122725,376,109,122725,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1268.0,False,False,False,False,False,False
376:159558,376,109,159558,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1306.0,False,False,False,False,False,False
376:125756,376,109,125756,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,798.0,False,False,False,False,False,False
376:147625,376,109,147625,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1298.0,False,False,False,False,False,False
376:161230,376,109,161230,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1370.0,False,False,False,False,False,False
376:157505,376,109,157505,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1196.0,False,False,False,False,False,False
376:11448,376,109,11448,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,739.0,False,False,False,False,False,False
376:134605,376,109,134605,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,768.0,False,False,False,False,False,False
376:75782,376,109,75782,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1309.0,False,False,False,False,False,False
376:27473,376,109,27473,nq,8,0,True,False,False,0.0,2.25,,,,0.0,3.25,3.25,2182.625,False,False,False,False,False,False
376:105258,376,109,105258,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1166.875,False,False,False,False,False,False
376:132882,376,109,132882,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,815.0,False,False,False,False,False,False
376:64238,376,109,64238,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,825.0,False,False,False,False,False,False
376:43661,376,109,43661,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,675.0,False,False,False,False,False,False
376:97655,376,109,97655,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1357.0,False,False,False,False,False,False
376:147687,376,109,147687,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1268.0,False,False,False,False,False,False
376:151076,376,109,151076,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1255.0,False,False,False,False,False,False
376:107839,376,109,107839,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1484.0,False,False,False,False,False,False
376:2502,376,109,2502,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,744.0,False,False,False,False,False,False
376:62602,376,109,62602,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1887.0,False,False,False,False,False,False
376:1713,376,109,1713,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1224.0,False,False,False,False,False,False
376:55691,376,109,55691,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1733.0,False,False,False,False,False,False
376:133400,376,109,133400,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1272.0,False,False,False,False,False,False
376:47373,376,109,47373,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,801.0,False,False,False,False,False,False
376:135373,376,109,135373,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1229.0,False,False,False,False,False,False
376:153428,376,109,153428,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1383.0,False,False,False,False,False,False
376:133078,376,109,133078,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1397.0,False,False,False,False,False,False
376:89434,376,109,89434,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1290.0,False,False,False,False,False,False
376:167124,376,109,167124,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1254.5,False,False,False,False,False,False
376:144761,376,109,144761,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1271.0,False,False,False,False,False,False
376:51986,376,109,51986,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,706.0,False,False,False,False,False,False
376:31899,376,109,31899,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1133.0,False,False,False,False,False,False
376:147105,376,109,147105,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1215.0,False,False,False,False,False,False
376:68763,376,109,68763,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,813.0,False,False,False,False,False,False
376:92345,376,109,92345,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1670.75,False,False,False,False,False,False
376:77490,376,109,77490,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1357.875,False,False,False,False,False,False
376:7673,376,109,7673,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,699.0,False,False,False,False,False,False
376:29912,376,109,29912,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,746.0,False,False,False,False,False,False
376:2598,376,109,2598,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,847.375,False,False,False,False,False,False
376:81163,376,109,81163,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1372.0,False,False,False,False,False,False
376:35186,376,109,35186,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1146.0,False,False,False,False,False,False
376:45182,376,109,45182,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1397.0,False,False,False,False,False,False
376:3352,376,109,3352,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,782.0,False,False,False,False,False,False
376:45944,376,109,45944,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1184.0,False,False,False,False,False,False
376:3036,376,109,3036,nq,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,2144.0,False,False,False,False,False,False
376:19121,376,109,19121,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,769.0,False,False,False,False,False,False
376:23793,376,109,23793,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,765.0,False,False,False,False,False,False
